logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,レーン形状情報数,Lane ID,形状要素点数,緯度[deg],経度[deg],高さ[m]
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11459402044178,-117.97773443115356,87.245
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11460290525914,-117.97773250331583,87.259
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11461179007651,-117.97773032402101,87.275
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11462059107484,-117.97772789326909,87.292
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11462939207317,-117.97772529487911,87.31
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.114638025433436,-117.977722361213,87.33
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11464674261274,-117.97771917608979,87.35
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11465529215398,-117.97771582332852,87.371
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11466384169521,-117.97771221911016,87.394
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11467222359839,-117.97770827961567,87.417
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11468060550156,-117.97770425630215,87.441
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.1146889035857,-117.9776998977125,87.466
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11469711785081,-117.97769537148478,87.492
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.114721425370014,-117.97768103843035,87.578
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11474531379406,-117.97766595100464,87.674
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11476895076101,-117.97765019302668,87.783
155920,0x187fa,False,386,10882,19872,1,1,4298148220.0,84,34.11477674593096,-117.97764482860865,87.821
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11482259494132,-117.97694334713205,94.918
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11480289746886,-117.97692105126961,94.779
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11478244562512,-117.97689984505459,94.637
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11476107177202,-117.976879812306,94.504
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11475377951626,-117.97687344205958,94.456
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11474631962244,-117.97686732327027,94.406
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11473885972862,-117.97686137211902,94.356
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1147311483777,-117.97685558860583,94.305
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114723437026775,-117.97685005654974,94.254
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114715558037794,-117.97684477595074,94.202
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11470759522978,-117.97683974680884,94.151
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1146994647837,-117.97683488530498,94.098
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11469133433762,-117.97683035907727,94.045
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11468303625348,-117.97682608430665,93.992
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11467465435031,-117.97682206099313,93.938
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1146661886281,-117.9768182891367,93.886
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114657639086865,-117.97681476873737,93.833
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1146490057266,-117.97681158361416,93.78
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11464037236633,-117.97680856612902,93.724
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114631655187026,-117.97680580010098,93.665
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11462293800773,-117.97680336934906,93.603
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114614053190365,-117.9768011062352,93.541
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11460525219203,-117.97679901075941,93.479
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114596367374666,-117.97679725055974,93.419
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11458739873827,-117.97679565799814,93.36
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11457851392091,-117.97679431689363,93.301
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11456954528451,-117.97679322724622,93.243
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114560492829085,-117.9767923890559,93.184
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11455152419269,-117.97679180232268,93.124
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11454255555629,-117.97679146704655,93.064
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114533503100866,-117.97679138322752,93.003
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11452445064544,-117.97679146704655,92.942
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11451548200904,-117.97679188614171,92.88
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114506429553614,-117.97679255669397,92.818
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11449746091722,-117.97679339488428,92.756
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11448849228083,-117.97679456835073,92.694
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11447952364443,-117.97679599327427,92.633
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114470638827065,-117.9767976696549,92.572
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1144617540097,-117.9767995136736,92.511
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114452953011366,-117.97680169296842,92.45
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114444152013036,-117.97680403990131,92.388
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11443543483374,-117.97680672211033,92.325
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11442671765444,-117.9768095719574,92.26
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114418084294165,-117.97681267326158,92.196
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11440953475293,-117.97681594220381,92.134
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114400985211695,-117.97681954642218,92.078
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114392519489485,-117.9768233182786,92.027
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11438413758631,-117.97682734159213,91.982
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11437583950217,-117.97683161636274,91.934
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114367625237065,-117.97683605877143,91.88
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11435949479098,-117.97684075263722,91.818
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11435144816394,-117.97684569796009,91.754
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114343485355924,-117.97685072710199,91.689
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1143201836651,-117.97686707181317,91.535
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11430501242036,-117.97687889029665,91.436
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11429755252653,-117.97688500908596,91.376
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1142903440898,-117.9768914631514,91.312
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11428321947211,-117.97689808485491,91.248
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11427617867344,-117.97690487419649,91.186
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114269305512835,-117.97691191499516,91.129
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1142625999903,-117.97691920725092,91.074
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114256062105824,-117.97692666714474,91.018
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11424969185941,-117.97693429467662,90.961
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114243489251066,-117.97694208984657,90.904
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114237454280776,-117.97695013647362,90.847
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114231503129524,-117.97695835073873,90.79
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11422580343537,-117.97696673264191,90.732
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114220271379274,-117.97697519836412,90.675
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114214906961244,-117.97698391554341,90.618
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11420971018127,-117.97699280036078,90.56
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11420468103937,-117.9770018528162,90.502
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11419981953553,-117.97701098909066,90.445
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11419512566975,-117.97702020918415,90.388
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11419068326107,-117.97702959691571,90.332
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11418632467142,-117.97703915228533,90.276
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11418221753887,-117.97704879147398,90.22
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11417819422534,-117.97705851448166,90.166
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11417442236891,-117.97706832130837,90.111
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11417081815055,-117.97707829577314,90.056
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11416746538928,-117.97708835405696,89.999
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114164280266074,-117.9770984961598,89.939
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11416126278093,-117.97710872208167,89.876
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114158496752886,-117.97711903182257,89.812
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1141558983629,-117.9771294253825,89.748
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11415346761098,-117.97713981894243,89.686
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11415128831616,-117.97715038014044,89.626
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414936047842,-117.97716094133844,89.568
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114147516459724,-117.97717158635547,89.51
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414600771715,-117.9771822313725,89.451
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114144666612646,-117.97719296020855,89.391
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1141434931462,-117.97720377286366,89.331
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414257113685,-117.97721458551875,89.274
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414181676557,-117.97722539817384,89.216
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414131385138,-117.97723621082893,89.156
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414097857525,-117.97724702348403,89.096
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414081093719,-117.97725791995815,89.034
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414081093719,-117.97726873261325,88.973
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414198440363,-117.97730117057853,88.8
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.1141434931462,-117.97732279588871,88.702
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.11414449897458,-117.97733360854382,88.66
156133,0x18804,False,386,19872,31048,1,1,4298148242.0,101,34.114145672441026,-117.97734433737988,88.624
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.114864420638156,-117.97700009261654,95.212
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.11485888858206,-117.9769915430753,95.167
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.114853188887906,-117.9769830773531,95.122
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.11484732155568,-117.97697486308799,95.077
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.114841286585396,-117.97696681646094,95.037
156141,0x1880e,False,386,31048,31747,1,1,4297342781.0,6,34.11482259494132,-117.97694334713205,94.918
156151,0x18818,False,386,31747,32148,1,1,4297342780.0,5,34.11488478866287,-117.97703588334309,95.373
156151,0x18818,False,386,31747,32148,1,1,4297342780.0,5,34.114880010978055,-117.9770266632496,95.334
156151,0x18818,False,386,31747,32148,1,1,4297342780.0,5,34.11487498183615,-117.97701761079416,95.295
156151,0x18818,False,386,31747,32148,1,1,4297342780.0,5,34.114869785056186,-117.9770087259768,95.255
156151,0x18818,False,386,31747,32148,1,1,4297342780.0,5,34.114864420638156,-117.97700009261654,95.212
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11492753636905,-117.97720008482625,95.905
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11492678199777,-117.97718927217116,95.867
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114925776169386,-117.97717845951607,95.832
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11492451888391,-117.97716773068001,95.802
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11492292632231,-117.97715708566298,95.775
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11492116612264,-117.97714644064595,95.75
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11491915446588,-117.97713587944794,95.724
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114916891352024,-117.97712531824995,95.697
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11491429296204,-117.97711492469001,95.667
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11491152693399,-117.97710461494911,95.634
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114908509448846,-117.97709438902724,95.599
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11490515668758,-117.97708433074344,95.562
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114901636288245,-117.97707435627865,95.525
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114897780612786,-117.9770644656329,95.487
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11489367348023,-117.97705482644426,95.45
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.114889398709614,-117.97704527107464,95.411
156274,0x18822,False,386,32148,33744,1,1,4297342779.0,17,34.11488478866287,-117.97703588334309,95.373
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11565944415416,-117.97708114562022,91.7
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11570068311777,-117.9770372244476,91.875
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.115741586805264,-117.97699305181787,92.046
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11577528205602,-117.9769561714439,92.187
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11579539862363,-117.97693404321953,92.271
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.115835464120806,-117.9768896191327,92.44
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11587536197991,-117.97684485976977,92.611
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.115935041130506,-117.9767770501731,92.865
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11599413354788,-117.97670848620513,93.118
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11605247159397,-117.97663925168492,93.38
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.1161101390878,-117.97656934661245,93.641
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11616713602938,-117.97649877098773,93.89
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11617342245676,-117.97649089199875,93.917
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11621114102104,-117.97644328278872,94.085
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11624852430919,-117.97639525448353,94.258
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11628573995928,-117.97634689090222,94.428
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.116340976701196,-117.97627371688752,94.672
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11639554289086,-117.97620029141572,94.913
158109,0x18852,False,362,1158951,1170570,31,5,4295828258.0,19,34.11640761283142,-117.97618394670454,94.969
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11563781884397,-117.97705021639752,91.555
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11567872253146,-117.97700654668198,91.727
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.115719458580884,-117.97696262550936,91.9
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11575307001261,-117.97692591277345,92.043
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.115773102761196,-117.97690395218714,92.128
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11581316825836,-117.97685969573838,92.295
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.115852982298435,-117.9768151040135,92.461
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11591224235387,-117.97674754587392,92.716
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11597091567609,-117.97667914954403,92.979
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11602900226508,-117.97660999884285,93.24
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11608641830182,-117.97654034522748,93.493
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11614333142437,-117.97647010487887,93.738
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11614961785175,-117.97646230970892,93.765
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11618716877796,-117.976414951956,93.933
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11622446824708,-117.97636717510791,94.107
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.116261516259115,-117.97631914680272,94.28
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11631650154393,-117.97624647570221,94.528
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.11637081627649,-117.97617321786848,94.77
158109,0x18852,False,362,1158951,1170570,31,5,8590795554.0,19,34.116382802398036,-117.97615687315728,94.824
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.115616528809916,-117.97701970626996,91.415
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11565709722127,-117.97697628801153,91.579
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.1156975818136,-117.97693261829599,91.751
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11573110942629,-117.97689615701718,91.897
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11575114217488,-117.97687419643087,91.983
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11579104003398,-117.97683010762017,92.148
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11583077025503,-117.97678568353336,92.308
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.1158898626724,-117.97671846066991,92.561
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11594828453752,-117.9766503157971,92.832
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11600603585038,-117.97658150037205,93.089
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11606328424906,-117.97651209821377,93.335
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.116120029733544,-117.97644210932228,93.585
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11612631616092,-117.97643431415233,93.613
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.116163699449075,-117.97638712403746,93.786
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.11620074746111,-117.97633959864646,93.961
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.116237460197006,-117.97629157034129,94.135
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.1162921102057,-117.97621915069786,94.388
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.116346257300194,-117.97614639577831,94.627
158109,0x18852,False,362,1158951,1170570,31,5,12885762850.0,19,34.116358243421736,-117.9761302187052,94.679
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11559465204263,-117.97698852559016,91.285
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.115634549901735,-117.97694460441753,91.436
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.115674783036965,-117.97690126997813,91.606
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1157083944687,-117.97686531161351,91.754
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11572851103631,-117.97684351866526,91.844
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11576840889541,-117.97679976513069,92.017
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1158079714784,-117.97675550868193,92.185
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11586672861964,-117.97668845345655,92.438
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1159249828467,-117.97662081149794,92.697
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1159825665215,-117.97655233134901,92.948
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11603964728211,-117.97648318064783,93.192
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11609639276659,-117.9764136108515,93.442
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11610259537494,-117.97640581568153,93.471
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11613989484407,-117.9763589608428,93.643
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.116176691399,-117.97631151927084,93.817
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1162131526778,-117.97626365860371,93.991
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.1162672997723,-117.97619157423642,94.244
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11632127922874,-117.97611915459301,94.489
158109,0x18852,False,362,1158951,1170570,31,5,17180730146.0,19,34.11633326535028,-117.97610297751987,94.543
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11557084743762,-117.97695348923489,91.16
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11561108057285,-117.9769117473571,91.326
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.115651732803244,-117.97686975402219,91.492
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11568576333013,-117.97683455002885,91.63
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.115706131354834,-117.97681334381383,91.714
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.115746951223294,-117.9767710152028,91.884
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11578751963465,-117.97672843513469,92.056
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.1158478693375,-117.97666397829929,92.319
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.115907464669064,-117.9765985156355,92.585
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.115966389448374,-117.9765322147814,92.855
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.116024895132526,-117.976465159556,93.12
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11608306554055,-117.97639768523545,93.375
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11608951960599,-117.9763901415226,93.403
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11612799254156,-117.97634479542643,93.577
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.116166130201,-117.97629919787317,93.757
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11620393258431,-117.97625318122475,93.937
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.116260007516544,-117.97618344379035,94.196
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.11631557953458,-117.97611286816563,94.449
158109,0x18852,False,362,1158951,1170570,31,5,21475697442.0,19,34.116327817113216,-117.97609711018765,94.507
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11526373450534,-117.97725431573978,89.834
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.115307152763776,-117.97721567516616,90.018
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.115350319565124,-117.9771764478593,90.206
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.115392983452274,-117.9771365500002,90.388
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11543514442524,-117.97709589776981,90.56
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11547671866498,-117.9770544073491,90.723
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11549046498618,-117.97704032575177,90.778
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.115510833010894,-117.97701911953673,90.865
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11553111721658,-117.97699749422655,90.956
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.115551066146125,-117.9769757012783,91.054
158125,0x1885d,False,387,0,4394,1,1,4298148226.0,11,34.11557084743762,-117.97695348923489,91.16
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11477674593096,-117.97764482860865,87.821
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11478454110091,-117.97763938037158,87.859
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.114800047621785,-117.97762823244035,87.934
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11482301403648,-117.97761121717691,88.038
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11484589663214,-117.97759386663735,88.132
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11491420914301,-117.97754139592348,88.412
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.114959639058206,-117.97750619193015,88.604
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.115027364835846,-117.97745263156888,88.881
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.115094587699296,-117.97739823301728,89.149
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11516130764856,-117.97734274481827,89.425
158240,0x18867,False,387,4394,10882,1,1,4298148224.0,13,34.11517597597911,-117.97733025578255,89.485
